radius,time,R0
0.149991385539865,0,0.15
0.143381761253945,0.0025,0.15
0.140960798264502,0.005,0.15
0.139150523371976,0.0075,0.15
0.137526803536717,0.01,0.15
0.136010613828372,0.0125,0.15
0.13457223261193,0.015,0.15
0.133198122373812,0.0175,0.15
0.131900568531178,0.02,0.15
0.130652453800922,0.0225,0.15
0.129449123265796,0.025,0.15
0.128282109927181,0.0275,0.15
0.127155048195483,0.03,0.15
0.126063670683549,0.0325,0.15
0.125023043223031,0.035,0.15
0.12401509325138,0.0375,0.15
0.123034513399031,0.04,0.15
0.122082573095776,0.0425,0.15
0.121157410821552,0.045,0.15
0.120259952910118,0.0475,0.15
0.119388705839752,0.05,0.15
0.118538349751393,0.0525,0.15
0.117711906035964,0.055,0.15
0.116926495029114,0.0575,0.15
0.116151560490358,0.06,0.15
0.115394855406503,0.0625,0.15
0.11466128875675,0.065,0.15
0.113949658393046,0.0675,0.15
0.113250994975747,0.07,0.15
0.112570603330256,0.0725,0.15
0.111905223805007,0.075,0.15
0.111249669078959,0.0775,0.15
0.110613883535706,0.08,0.15
0.109993388737806,0.0825,0.15
0.109404990737633,0.085,0.15
0.10882131415154,0.0875,0.15
0.108248118300845,0.09,0.15
0.107689603503547,0.0925,0.15
0.107145296061864,0.095,0.15
0.106613266249476,0.0975,0.15
0.106088712259916,0.1,0.15
0.105573550260134,0.1025,0.15
0.105070681964245,0.105,0.15
0.104578676324784,0.1075,0.15
0.104093669107851,0.11,0.15
0.103619239819203,0.1125,0.15
0.103158810123521,0.115,0.15
0.102704587707117,0.1175,0.15
0.102261568085932,0.12,0.15
0.101844333394897,0.1225,0.15
0.101415332107946,0.125,0.15
0.100998033756075,0.1275,0.15
0.100589790840969,0.13,0.15
0.100189998305263,0.1325,0.15
0.0997980223321216,0.135,0.15
0.099413661991413,0.1375,0.15
0.099035813508266,0.14,0.15
0.0986637428060015,0.1425,0.15
0.0982978651777052,0.145,0.15
0.0979388319064114,0.1475,0.15
0.0975866449648207,0.15,0.15
0.0972411713866305,0.1525,0.15
0.0969006998285114,0.155,0.15
0.0965648242975153,0.1575,0.15
0.0962342075216475,0.16,0.15
0.0959093796525254,0.1625,0.15
