radius,time,R0
0.154989557986249,0,0.155
0.150810039468605,0.0025,0.155
0.148755594926034,0.005,0.155
0.146979359277946,0.0075,0.155
0.145326648958292,0.01,0.155
0.143764618578615,0.0125,0.155
0.142261063957152,0.015,0.155
0.140826502382782,0.0175,0.155
0.139436052255717,0.02,0.155
0.138087848388523,0.0225,0.155
0.136777935178291,0.025,0.155
0.135495820476676,0.0275,0.155
0.134249718674835,0.03,0.155
0.133032595414029,0.0325,0.155
0.131833241928616,0.035,0.155
0.130660716384212,0.0375,0.155
0.129508503230045,0.04,0.155
0.12837162055163,0.0425,0.155
0.127254318625307,0.045,0.155
0.126148764214049,0.0475,0.155
0.125053932991788,0.05,0.155
0.123974642137965,0.0525,0.155
0.122905277951996,0.055,0.155
0.121843695440421,0.0575,0.155
0.120782973488925,0.06,0.155
0.119734744493991,0.0625,0.155
0.118686219522701,0.065,0.155
0.117640979475879,0.0675,0.155
0.116601699602656,0.07,0.155
0.11555588458402,0.0725,0.155
0.114504420967576,0.075,0.155
0.113454058100888,0.0775,0.155
0.112398648732048,0.08,0.155
0.111331454992231,0.0825,0.155
0.110252641149839,0.085,0.155
0.10917481201297,0.0875,0.155
0.1080609064162,0.09,0.155
0.106940668457084,0.0925,0.155
0.105802387241529,0.095,0.155
0.104636892793704,0.0975,0.155
0.103435811764106,0.1,0.155
0.102216537293627,0.1025,0.155
0.100954951364849,0.105,0.155
0.0996513647907809,0.1075,0.155
0.0982975785934969,0.11,0.155
0.0968863314968365,0.1125,0.155
0.0954153114582355,0.115,0.155
0.0938790389039463,0.1175,0.155
0.0922159515210805,0.12,0.155
0.090467122812268,0.1225,0.155
0.0885911842460861,0.125,0.155
0.0865461955540249,0.1275,0.155
0.084325345203125,0.13,0.155
0.0818438021036564,0.1325,0.155
0.0790597073956321,0.135,0.155
0.0758418638479081,0.1375,0.155
0.072075569778634,0.14,0.155
0.0674859038229757,0.1425,0.155
0.0616462089049537,0.145,0.155
0.0537234183891471,0.1475,0.155
0.0417505992003179,0.15,0.155
0.0161906549580515,0.1525,0.155
NaN,0.155,0.155
NaN,0.1575,0.155
NaN,0.16,0.155
NaN,0.1625,0.155
NaN,0.165,0.155
NaN,0.1675,0.155
NaN,0.17,0.155
NaN,0.1725,0.155
NaN,0.175,0.155
NaN,0.1775,0.155
NaN,0.18,0.155
