radius,time,R0
0.104987123122503,0,0.105
0.112190415478409,0.0025,0.105
0.115748889343513,0.005,0.105
0.118802673590773,0.0075,0.105
0.121569246953392,0.01,0.105
0.124127488882339,0.0125,0.105
0.126545660322705,0.015,0.105
0.12884308476969,0.0175,0.105
0.131035607350998,0.02,0.105
0.133160947379193,0.0225,0.105
0.135194148860288,0.025,0.105
0.137168995285402,0.0275,0.105
0.139084867615105,0.03,0.105
0.140937691432678,0.0325,0.105
0.142730257587828,0.035,0.105
0.144471889029682,0.0375,0.105
0.146154569602568,0.04,0.105
0.147788959540224,0.0425,0.105
0.149374667423705,0.045,0.105
0.150907131013054,0.0475,0.105
0.152381471273977,0.05,0.105
0.153822642450335,0.0525,0.105
0.155209380759247,0.055,0.105
0.156546121695187,0.0575,0.105
0.157842232821225,0.06,0.105
0.159086838684899,0.0625,0.105
0.160294200715312,0.065,0.105
0.161455838106656,0.0675,0.105
0.162568973800748,0.07,0.105
0.163645680606394,0.0725,0.105
0.164681643354937,0.075,0.105
0.165678807489653,0.0775,0.105
0.166631311803786,0.08,0.105
0.167548145940085,0.0825,0.105
0.168426976640023,0.085,0.105
0.169265471533842,0.0875,0.105
0.170072511354114,0.09,0.105
0.170851855105522,0.0925,0.105
0.171595588923221,0.095,0.105
0.172298823944975,0.0975,0.105
0.172974284177347,0.1,0.105
0.173617606756826,0.1025,0.105
0.174233967771301,0.105,0.105
0.174822160766652,0.1075,0.105
0.175383718782724,0.11,0.105
0.175918384109153,0.1125,0.105
0.176426883535515,0.115,0.105
0.176912105045326,0.1175,0.105
0.177374627820617,0.12,0.105
0.177815526886716,0.1225,0.105
0.178233488410089,0.125,0.105
0.178630654668905,0.1275,0.105
0.179007664546148,0.13,0.105
0.179374134481142,0.1325,0.105
0.179714692642794,0.135,0.105
0.180038684135389,0.1375,0.105
0.180332020169471,0.14,0.105
0.180624783241409,0.1425,0.105
0.180901858972593,0.145,0.105
0.18116352988964,0.1475,0.105
0.181412382079986,0.15,0.105
0.181648934737995,0.1525,0.105
0.181873257094869,0.155,0.105
0.182084448562002,0.1575,0.105
0.182284186872366,0.16,0.105
0.18247333792068,0.1625,0.105
0.182652382936028,0.165,0.105
0.182822354316771,0.1675,0.105
0.182983422202057,0.17,0.105
0.183135620148434,0.1725,0.105
0.183278801642235,0.175,0.105
0.18341417029625,0.1775,0.105
0.183541953228124,0.18,0.105
0.183663035224388,0.1825,0.105
0.183777623039259,0.185,0.105
0.183886084429994,0.1875,0.105
0.18398868097708,0.19,0.105
0.184085805608326,0.1925,0.105
0.184177734781377,0.195,0.105
0.184264618666564,0.1975,0.105
0.184346719477185,0.2,0.105
0.184424388344072,0.2025,0.105
