radius,time,R0
0.140987514154361,0,0.141
0.141578697117006,0.0025,0.141
0.141227692907407,0.005,0.141
0.141107753225476,0.0075,0.141
0.140876863915168,0.01,0.141
0.140530617944616,0.0125,0.141
0.140117572126917,0.015,0.141
0.139673619337586,0.0175,0.141
0.139216487388379,0.02,0.141
0.138757735780779,0.0225,0.141
0.138302173951576,0.025,0.141
0.137851268938537,0.0275,0.141
0.137411004747905,0.03,0.141
0.136982531523697,0.0325,0.141
0.136565781518357,0.035,0.141
0.136153864895648,0.0375,0.141
0.135753166272312,0.04,0.141
0.135365538381812,0.0425,0.141
0.134990530700886,0.045,0.141
0.134622550475596,0.0475,0.141
0.134265554084998,0.05,0.141
0.133920571876707,0.0525,0.141
0.133582667500633,0.055,0.141
0.133254073266256,0.0575,0.141
0.132939541796635,0.06,0.141
0.132625549656468,0.0625,0.141
0.132321385573775,0.065,0.141
0.132026007605594,0.0675,0.141
0.131739235754481,0.07,0.141
0.131460716733095,0.0725,0.141
0.131190117050911,0.075,0.141
0.130925906275524,0.0775,0.141
0.130667913012785,0.08,0.141
0.130416718020385,0.0825,0.141
0.130172487756108,0.085,0.141
0.129934656948872,0.0875,0.141
0.129702927821818,0.09,0.141
0.129477259937248,0.0925,0.141
0.129257253701222,0.095,0.141
0.129042531334182,0.0975,0.141
0.128831892294531,0.1,0.141
0.128626531998034,0.1025,0.141
0.128425830303268,0.105,0.141
0.128230465126323,0.1075,0.141
0.128040231934428,0.11,0.141
0.127854876294833,0.1125,0.141
0.127674362386351,0.115,0.141
0.127498617202179,0.1175,0.141
0.127326339316225,0.12,0.141
0.127157739440976,0.1225,0.141
0.12699332449294,0.125,0.141
0.126832283482607,0.1275,0.141
0.12667530736204,0.13,0.141
0.126522629351069,0.1325,0.141
0.126373844772764,0.135,0.141
0.12622841942382,0.1375,0.141
0.126084770529897,0.14,0.141
0.125944864649848,0.1425,0.141
0.125808837953482,0.145,0.141
0.12567559994499,0.1475,0.141
0.125545599863648,0.15,0.141
0.125415976279083,0.1525,0.141
0.125293443618258,0.155,0.141
0.125181032671212,0.1575,0.141
0.125063407622287,0.16,0.141
0.124946758908593,0.1625,0.141
0.124833774595517,0.165,0.141
0.124717515218394,0.1675,0.141
0.124609749477895,0.17,0.141
0.124504473723838,0.1725,0.141
0.124401619970652,0.175,0.141
0.124301122609814,0.1775,0.141
0.124202918300238,0.18,0.141
0.124106945865748,0.1825,0.141
0.124013146194839,0.185,0.141
0.123921462164279,0.1875,0.141
0.123831529081673,0.19,0.141
0.123743452561296,0.1925,0.141
0.123657197742511,0.195,0.141
0.123572797286469,0.1975,0.141
0.123490186281868,0.2,0.141
0.123409399476796,0.2025,0.141
0.123330291872954,0.205,0.141
0.123252781987419,0.2075,0.141
0.123176990879929,0.21,0.141
0.123102740240247,0.2125,0.141
0.123030014997996,0.215,0.141
0.122958865609689,0.2175,0.141
0.122889280435089,0.22,0.141
0.122821220720721,0.2225,0.141
0.12275464887269,0.225,0.141
0.122689528412666,0.2275,0.141
0.122625725891624,0.23,0.141
0.122563298945708,0.2325,0.141
0.122502224283392,0.235,0.141
0.1224424693201,0.2375,0.141
0.122383893404238,0.24,0.141
0.122326524717838,0.2425,0.141
0.122270389599109,0.245,0.141
0.122215458743743,0.2475,0.141
0.122161703666553,0.25,0.141
0.122109064688658,0.2525,0.141
0.122057495282987,0.255,0.141
0.122006986723122,0.2575,0.141
0.121957533509021,0.26,0.141
0.121909056129552,0.2625,0.141
0.121861603667406,0.265,0.141
0.121815121875861,0.2675,0.141
0.121769580536819,0.27,0.141
0.121725000215771,0.2725,0.141
0.121681278235697,0.275,0.141
0.121638325860359,0.2775,0.141
0.121596277915304,0.28,0.141
0.121555113770423,0.2825,0.141
0.121514738592293,0.285,0.141
0.121475077176143,0.2875,0.141
0.121436228591476,0.29,0.141
0.121398193847696,0.2925,0.141
0.121360954568925,0.295,0.141
0.121324492849916,0.2975,0.141
0.12128879124145,0.3,0.141
0.121253832736636,0.3025,0.141
0.121219600757509,0.305,0.141
0.121186079142177,0.3075,0.141
0.121153252132463,0.31,0.141
