radius,time,R0
0.0899860173235577,0,0.09
0.0879454500310637,0.0025,0.09
0.0870198124392567,0.005,0.09
0.0862173926200582,0.0075,0.09
0.0855150954665558,0.01,0.09
0.0848322320549842,0.0125,0.09
0.0841746788533898,0.015,0.09
0.0835248223484224,0.0175,0.09
0.0828979898635192,0.02,0.09
0.0822845001861237,0.0225,0.09
0.0816872951012774,0.025,0.09
0.0810882159776571,0.0275,0.09
0.0805039538475697,0.03,0.09
0.0799273392555662,0.0325,0.09
0.0793447455834989,0.035,0.09
0.0787833073261227,0.0375,0.09
0.0782469837972366,0.04,0.09
0.0776954325274735,0.0425,0.09
0.0771512610788368,0.045,0.09
0.076607900521519,0.0475,0.09
0.0760734347687273,0.05,0.09
0.0755502669153051,0.0525,0.09
0.0750354758545626,0.055,0.09
0.0745263744961467,0.0575,0.09
0.0740152728782924,0.06,0.09
0.0734976307800824,0.0625,0.09
0.0729836796012792,0.065,0.09
0.0724782386986672,0.0675,0.09
0.0719705385927076,0.07,0.09
0.0714550317645812,0.0725,0.09
0.070958912050767,0.075,0.09
0.0704617757191805,0.0775,0.09
0.0699921082471829,0.08,0.09
0.0695006803142924,0.0825,0.09
0.0690135905829531,0.085,0.09
0.068532841447915,0.0875,0.09
0.06805626357713,0.09,0.09
0.0675817804175157,0.0925,0.09
0.0671073987038498,0.095,0.09
0.0666204503052337,0.0975,0.09
0.0661286744465319,0.1,0.09
0.0656408960592077,0.1025,0.09
0.0651595239503886,0.105,0.09
0.0646825706912453,0.1075,0.09
0.0641917149834594,0.11,0.09
0.0637025686659076,0.1125,0.09
0.0632254440705909,0.115,0.09
0.0627274996800777,0.1175,0.09
0.0622647301714972,0.12,0.09
0.0617753613216863,0.1225,0.09
0.0612879058976975,0.125,0.09
0.0607986519054414,0.1275,0.09
0.0603034698550806,0.13,0.09
0.0598095682072167,0.1325,0.09
0.0593078021351043,0.135,0.09
0.0587965847437793,0.1375,0.09
0.058287435153456,0.14,0.09
0.0577779249991767,0.1425,0.09
0.0572656358752121,0.145,0.09
0.0567351316062117,0.1475,0.09
0.0561863659150519,0.15,0.09
0.0556365927678403,0.1525,0.09
0.0550664522100003,0.155,0.09
0.0545360854483887,0.1575,0.09
