radius,time,R0
0.189991991609353,0,0.19
0.182079492467612,0.0025,0.19
0.178872099867962,0.005,0.19
0.176520035905591,0.0075,0.19
0.174452506185299,0.01,0.19
0.172543431702768,0.0125,0.19
0.170755303351365,0.015,0.19
0.169064785713609,0.0175,0.19
0.167461632388966,0.02,0.19
0.165937020855236,0.0225,0.19
0.164482573003453,0.025,0.19
0.163101294766463,0.0275,0.19
0.161777960621607,0.03,0.19
0.160510492470003,0.0325,0.19
0.159294049864344,0.035,0.19
0.158128511109868,0.0375,0.19
0.157004984972652,0.04,0.19
0.155930337081006,0.0425,0.19
0.154893341470835,0.045,0.19
0.153895536387298,0.0475,0.19
0.152929000234629,0.05,0.19
0.151999766780835,0.0525,0.19
0.151100726191479,0.055,0.19
0.150231453880368,0.0575,0.19
0.149388432955755,0.06,0.19
0.148582923478499,0.0625,0.19
0.147790375712742,0.065,0.19
0.147027702886234,0.0675,0.19
0.146288487412468,0.07,0.19
0.145569478094467,0.0725,0.19
0.144871614674208,0.075,0.19
0.144195058260349,0.0775,0.19
0.143535425919125,0.08,0.19
0.142892928710699,0.0825,0.19
0.142267620012494,0.085,0.19
0.141659524672849,0.0875,0.19
0.141071162455945,0.09,0.19
0.140507749843289,0.0925,0.19
0.139936467632594,0.095,0.19
0.139389833023607,0.0975,0.19
0.138856601073324,0.1,0.19
0.138334801331056,0.1025,0.19
0.137825592446191,0.105,0.19
0.137328528766304,0.1075,0.19
0.136843099993523,0.11,0.19
0.13636685923287,0.1125,0.19
0.135902085060983,0.115,0.19
0.135446969725055,0.1175,0.19
0.135000228839242,0.12,0.19
0.134565637313648,0.1225,0.19
0.134139328614474,0.125,0.19
0.133721036507576,0.1275,0.19
0.133328656242991,0.13,0.19
0.1329262977326,0.1325,0.19
0.132533344916152,0.135,0.19
0.132130774248985,0.1375,0.19
0.131752043150164,0.14,0.19
0.131379773660384,0.1425,0.19
0.13101413242229,0.145,0.19
0.13065565011071,0.1475,0.19
0.130303603280028,0.15,0.19
0.129957312834176,0.1525,0.19
0.129617029161224,0.155,0.19
0.129281131780929,0.1575,0.19
0.128950605244031,0.16,0.19
0.128625879731397,0.1625,0.19
0.128307020846803,0.165,0.19
0.12799289591726,0.1675,0.19
0.127681659566993,0.17,0.19
0.127375316785622,0.1725,0.19
0.127075024140836,0.175,0.19
0.126779823454383,0.1775,0.19
0.12648645816154,0.18,0.19
0.12619715855019,0.1825,0.19
0.125913044272261,0.185,0.19
0.125654511025489,0.1875,0.19
0.125378900871668,0.19,0.19
0.125105384348558,0.1925,0.19
0.1248356440072,0.195,0.19
0.124571195758133,0.1975,0.19
0.124308463432451,0.2,0.19
0.124026819422352,0.2025,0.19
0.123770240544,0.205,0.19
0.123516784790442,0.2075,0.19
0.123266440794715,0.21,0.19
0.123018685814506,0.2125,0.19
0.122773409514061,0.215,0.19
0.122530946084667,0.2175,0.19
0.122290493462549,0.22,0.19
0.122051878455781,0.2225,0.19
0.121815445171915,0.225,0.19
0.12158088662437,0.2275,0.19
0.121348997348684,0.23,0.19
0.121119656471266,0.2325,0.19
0.120892733279832,0.235,0.19
0.120668064694217,0.2375,0.19
0.12044518014194,0.24,0.19
0.120223053642928,0.2425,0.19
0.120001965638106,0.245,0.19
0.119782903761123,0.2475,0.19
0.11956642247726,0.25,0.19
0.119352121791676,0.2525,0.19
0.119139644675147,0.255,0.19
0.118927593766464,0.2575,0.19
0.118716230917284,0.26,0.19
0.118507795901886,0.2625,0.19
0.118300111039811,0.265,0.19
0.118093162138013,0.2675,0.19
0.117915985431277,0.27,0.19
0.117712550204787,0.2725,0.19
0.117510725324375,0.275,0.19
0.117309146049525,0.2775,0.19
0.117107206895809,0.28,0.19
0.116906998820455,0.2825,0.19
0.116708919893141,0.285,0.19
0.116510078600303,0.2875,0.19
0.11628474386851,0.29,0.19
0.116088185074424,0.2925,0.19
0.115892339453777,0.295,0.19
